SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021
157,01,121,79488,00000,00000,1,A,Waldo town,Alabama,253,253,253
157,01,121,99990,00000,00000,1,F,Balance of Talladega County,Alabama,35124,35080,34819
050,01,123,00000,00000,00000,0,A,Tallapoosa County,Alabama,41311,41229,41023
157,01,123,01132,00000,00000,1,A,Alexander City city,Alabama,14807,14761,14618
157,01,123,11680,00000,00000,1,A,Camp Hill town,Alabama,1006,1003,990
157,01,123,19336,00000,00000,1,A,Dadeville city,Alabama,3043,3034,2998
157,01,123,19816,00000,00000,1,A,Daviston town,Alabama,175,174,174
157,01,123,30448,00000,00000,1,A,Goldville town,Alabama,54,54,53
157,01,123,38248,00000,00000,1,A,Jacksons' Gap town,Alabama,750,749,753
157,01,123,54432,00000,00000,1,A,New Site town,Alabama,774,774,772
157,01,123,74688,00000,00000,1,A,Tallassee city (pt.),Alabama,1650,1643,1623
157,01,123,80256,00000,00000,1,A,Waverly town (pt.),Alabama,0,0,0
157,01,123,99990,00000,00000,1,F,Balance of Tallapoosa County,Alabama,19052,19037,19042
050,01,125,00000,00000,00000,0,A,Tuscaloosa County,Alabama,227036,227153,227007
157,01,125,09808,00000,00000,1,A,Brookwood town,Alabama,2503,2498,2473
157,01,125,16000,00000,00000,1,A,Coaling town,Alabama,2038,2033,2010
157,01,125,16312,00000,00000,1,A,Coker town,Alabama,901,899,888
157,01,125,40928,00000,00000,1,A,Lake View town (pt.),Alabama,3250,3262,3325
157,01,125,51648,00000,00000,1,A,Moundville town (pt.),Alabama,1243,1244,1260
157,01,125,55200,00000,00000,1,A,Northport city,Alabama,31119,31117,31009
157,01,125,77256,00000,00000,1,A,Tuscaloosa city,Alabama,99706,99960,100618
157,01,125,78264,00000,00000,1,A,Vance town (pt.),Alabama,2017,2052,2070
157,01,125,83640,00000,00000,1,A,Woodstock town (pt.),Alabama,131,130,138
157,01,125,99990,00000,00000,1,F,Balance of Tuscaloosa County,Alabama,84128,83958,83216
050,01,127,00000,00000,00000,0,A,Walker County,Alabama,65342,65100,64818
157,01,127,12016,00000,00000,1,A,Carbon Hill city,Alabama,1748,1740,1727
157,01,127,17368,00000,00000,1,A,Cordova city,Alabama,1708,1699,1681
157,01,127,21136,00000,00000,1,A,Dora city,Alabama,2308,2299,2290
157,01,127,23344,00000,00000,1,A,Eldridge town,Alabama,129,129,128
157,01,127,38416,00000,00000,1,A,Jasper city,Alabama,14448,14396,14354
157,01,127,39280,00000,00000,1,A,Kansas town,Alabama,182,181,179
157,01,127,53400,00000,00000,1,A,Nauvoo town (pt.),Alabama,187,186,184
157,01,127,55992,00000,00000,1,A,Oakman town,Alabama,773,769,762
157,01,127,58272,00000,00000,1,A,Parrish town,Alabama,988,983,980
157,01,127,70704,00000,00000,1,A,Sipsey town,Alabama,363,362,360
157,01,127,73848,00000,00000,1,A,Sumiton city (pt.),Alabama,2428,2419,2402
157,01,127,99990,00000,00000,1,F,Balance of Walker County,Alabama,40080,39937,39771
050,01,129,00000,00000,00000,0,A,Washington County,Alabama,15388,15296,15147
157,01,129,14008,00000,00000,1,A,Chatom town,Alabama,1049,1044,1039
157,01,129,45472,00000,00000,1,A,McIntosh town,Alabama,206,204,201
157,01,129,48832,00000,00000,1,A,Millry town,Alabama,450,447,443
157,01,129,99990,00000,00000,1,F,Balance of Washington County,Alabama,13683,13601,13464
050,01,131,00000,00000,00000,0,A,Wilcox County,Alabama,10600,10518,10446
157,01,131,11512,00000,00000,1,A,Camden city,Alabama,1873,1856,1832
157,01,131,55848,00000,00000,1,A,Oak Hill town,Alabama,14,14,14
157,01,131,59880,00000,00000,1,A,Pine Apple town,Alabama,143,142,139
157,01,131,60240,00000,00000,1,A,Pine Hill town,Alabama,768,761,756
157,01,131,83976,00000,00000,1,A,Yellow Bluff town,Alabama,211,210,209
157,01,131,99990,00000,00000,1,F,Balance of Wilcox County,Alabama,7591,7535,7496
050,01,133,00000,00000,00000,0,A,Winston County,Alabama,23540,23491,23652
157,01,133,00484,00000,00000,1,A,Addison town,Alabama,664,664,668
157,01,133,02500,00000,00000,1,A,Arley town,Alabama,328,328,330
157,01,133,21280,00000,00000,1,A,Double Springs town,Alabama,1072,1069,1076
157,01,133,32704,00000,00000,1,A,Haleyville city (pt.),Alabama,4290,4277,4292
157,01,133,44800,00000,00000,1,A,Lynn town,Alabama,614,612,617
157,01,133,53376,00000,00000,1,A,Natural Bridge town,Alabama,33,33,33
157,01,133,53400,00000,00000,1,A,Nauvoo town (pt.),Alabama,1,1,1
157,01,133,99990,00000,00000,1,F,Balance of Winston County,Alabama,16538,16507,16635
